3.000000000000000000e+00,2.790000000000000000e+05
4.000000000000000000e+00,2.650000000000000000e+05
6.000000000000000000e+00,5.490000000000000000e+05
7.000000000000000000e+00,2.780000000000000000e+05
5.000000000000000000e+00,3.190000000000000000e+05
3.000000000000000000e+00,2.850000000000000000e+05
4.000000000000000000e+00,3.140000000000000000e+05
4.000000000000000000e+00,3.749000000000000000e+05
6.000000000000000000e+00,2.730000000000000000e+05
3.000000000000000000e+00,2.440000000000000000e+05
6.000000000000000000e+00,2.849000000000000000e+05
5.000000000000000000e+00,2.390000000000000000e+05
1.000000000000000000e+01,2.435000000000000000e+05
6.000000000000000000e+00,3.390000000000000000e+05
1.000000000000000000e+01,6.990000000000000000e+05
4.000000000000000000e+00,5.220000000000000000e+05
8.000000000000000000e+00,5.740000000000000000e+05
3.000000000000000000e+00,2.300000000000000000e+05
4.000000000000000000e+00,4.500000000000000000e+05
5.000000000000000000e+00,3.999990000000000000e+05
4.000000000000000000e+00,5.720000000000000000e+05
5.000000000000000000e+00,3.380000000000000000e+05
3.000000000000000000e+00,2.750000000000000000e+05
6.000000000000000000e+00,3.690000000000000000e+05
5.000000000000000000e+00,1.950000000000000000e+05
5.000000000000000000e+00,2.635000000000000000e+05
5.000000000000000000e+00,5.990000000000000000e+05
5.000000000000000000e+00,2.295000000000000000e+05
4.000000000000000000e+00,3.170000000000000000e+05
4.000000000000000000e+00,2.650000000000000000e+05
4.000000000000000000e+00,2.645000000000000000e+05
4.000000000000000000e+00,3.890000000000000000e+05
5.000000000000000000e+00,2.690000000000000000e+05
1.000000000000000000e+00,3.200000000000000000e+05
6.000000000000000000e+00,3.890000000000000000e+05
5.000000000000000000e+00,1.990000000000000000e+05
7.000000000000000000e+00,3.770000000000000000e+05
5.000000000000000000e+00,4.490000000000000000e+05
4.000000000000000000e+00,2.950000000000000000e+05
6.000000000000000000e+00,2.592000000000000000e+05
5.000000000000000000e+00,2.690000000000000000e+05
4.000000000000000000e+00,3.980000000000000000e+05
6.000000000000000000e+00,3.090000000000000000e+05
4.000000000000000000e+00,2.550000000000000000e+05
5.000000000000000000e+00,3.709000000000000000e+05
5.000000000000000000e+00,3.750000000000000000e+05
2.000000000000000000e+00,5.290000000000000000e+05
4.000000000000000000e+00,2.850000000000000000e+05
3.000000000000000000e+00,3.400000000000000000e+05
6.000000000000000000e+00,4.000000000000000000e+05
5.000000000000000000e+00,3.990000000000000000e+05
2.000000000000000000e+00,3.490000000000000000e+05
5.000000000000000000e+00,4.290000000000000000e+05
4.000000000000000000e+00,2.690000000000000000e+05
3.000000000000000000e+00,3.450000000000000000e+05
5.000000000000000000e+00,3.249000000000000000e+05
5.000000000000000000e+00,2.790000000000000000e+05
3.000000000000000000e+00,2.750000000000000000e+05
3.000000000000000000e+00,2.296000000000000000e+05
7.000000000000000000e+00,4.090000000000000000e+05
5.000000000000000000e+00,3.129000000000000000e+05
4.000000000000000000e+00,4.390000000000000000e+05
8.000000000000000000e+00,5.760000000000000000e+05
4.000000000000000000e+00,3.740000000000000000e+05
5.000000000000000000e+00,3.720000000000000000e+05
5.000000000000000000e+00,3.800000000000000000e+05
4.000000000000000000e+00,4.190000000000000000e+05
4.000000000000000000e+00,2.750000000000000000e+05
5.000000000000000000e+00,2.599000000000000000e+05
4.000000000000000000e+00,2.950000000000000000e+05
7.000000000000000000e+00,6.290000000000000000e+05
5.000000000000000000e+00,1.980000000000000000e+05
8.000000000000000000e+00,3.400000000000000000e+05
7.000000000000000000e+00,3.199000000000000000e+05
4.000000000000000000e+00,6.750000000000000000e+05
4.000000000000000000e+00,1.999000000000000000e+05
1.000000000000000000e+00,4.225000000000000000e+05
7.000000000000000000e+00,3.990000000000000000e+05
4.000000000000000000e+00,2.500000000000000000e+05
4.000000000000000000e+00,3.190000000000000000e+05
4.000000000000000000e+00,2.549000000000000000e+05
4.000000000000000000e+00,2.890000000000000000e+05
4.000000000000000000e+00,3.120000000000000000e+05
6.000000000000000000e+00,4.390000000000000000e+05
6.000000000000000000e+00,4.070000000000000000e+05
6.000000000000000000e+00,4.950000000000000000e+05
5.000000000000000000e+00,8.950000000000000000e+05
5.000000000000000000e+00,2.499990000000000000e+05
3.000000000000000000e+00,1.500000000000000000e+05
8.000000000000000000e+00,3.520000000000000000e+05
6.000000000000000000e+00,3.870000000000000000e+05
5.000000000000000000e+00,7.290000000000000000e+05
7.000000000000000000e+00,6.990000000000000000e+05
3.000000000000000000e+00,1.790000000000000000e+05
4.000000000000000000e+00,2.990000000000000000e+05
4.000000000000000000e+00,2.990000000000000000e+05
6.000000000000000000e+00,2.928000000000000000e+05
5.000000000000000000e+00,3.850000000000000000e+05
5.000000000000000000e+00,3.550000000000000000e+05
5.000000000000000000e+00,2.245000000000000000e+05
4.000000000000000000e+00,2.445000000000000000e+05
8.000000000000000000e+00,8.010000000000000000e+05
9.000000000000000000e+00,4.390000000000000000e+05
1.100000000000000000e+01,4.290000000000000000e+05
5.000000000000000000e+00,4.490000000000000000e+05
1.100000000000000000e+01,8.190000000000000000e+05
5.000000000000000000e+00,4.090000000000000000e+05
5.000000000000000000e+00,3.740000000000000000e+05
5.000000000000000000e+00,3.200000000000000000e+05
6.000000000000000000e+00,6.390000000000000000e+05
5.000000000000000000e+00,3.750000000000000000e+05
5.000000000000000000e+00,3.749000000000000000e+05
3.000000000000000000e+00,2.190000000000000000e+05
5.000000000000000000e+00,3.345000000000000000e+05
5.000000000000000000e+00,3.159000000000000000e+05
3.000000000000000000e+00,2.140000000000000000e+05
3.000000000000000000e+00,3.500000000000000000e+05
5.000000000000000000e+00,2.990000000000000000e+05
6.000000000000000000e+00,3.990000000000000000e+05
4.000000000000000000e+00,2.940000000000000000e+05
5.000000000000000000e+00,4.250000000000000000e+05
6.000000000000000000e+00,6.990000000000000000e+05
6.000000000000000000e+00,4.980000000000000000e+05
5.000000000000000000e+00,3.750000000000000000e+05
6.000000000000000000e+00,8.200000000000000000e+05
4.000000000000000000e+00,2.820000000000000000e+05
5.000000000000000000e+00,3.290000000000000000e+05
3.000000000000000000e+00,3.350000000000000000e+05
5.000000000000000000e+00,3.970000000000000000e+05
1.000000000000000000e+00,2.690000000000000000e+05
4.000000000000000000e+00,2.990000000000000000e+05
4.000000000000000000e+00,2.990000000000000000e+05
4.000000000000000000e+00,3.490000000000000000e+05
7.000000000000000000e+00,2.990000000000000000e+05
1.000000000000000000e+00,3.500000000000000000e+05
7.000000000000000000e+00,5.080000000000000000e+05
6.000000000000000000e+00,4.250000000000000000e+05
4.000000000000000000e+00,3.780000000000000000e+05
6.000000000000000000e+00,3.750000000000000000e+05
6.000000000000000000e+00,3.540000000000000000e+05
3.000000000000000000e+00,2.330000000000000000e+05
7.000000000000000000e+00,7.490000000000000000e+05
6.000000000000000000e+00,4.245000000000000000e+05
7.000000000000000000e+00,5.690000000000000000e+05
5.000000000000000000e+00,4.890000000000000000e+05
3.000000000000000000e+00,2.349000000000000000e+05
4.000000000000000000e+00,3.690000000000000000e+05
4.000000000000000000e+00,3.234500000000000000e+05
7.000000000000000000e+00,3.499000000000000000e+05
5.000000000000000000e+00,3.890000000000000000e+05
6.000000000000000000e+00,6.250000000000000000e+05
4.000000000000000000e+00,2.840000000000000000e+05
8.000000000000000000e+00,3.390000000000000000e+05
6.000000000000000000e+00,3.350000000000000000e+05
3.000000000000000000e+00,2.499990000000000000e+05
4.000000000000000000e+00,2.690000000000000000e+05
7.000000000000000000e+00,4.786000000000000000e+05
4.000000000000000000e+00,4.690000000000000000e+05
5.000000000000000000e+00,2.549000000000000000e+05
6.000000000000000000e+00,3.390000000000000000e+05
6.000000000000000000e+00,2.075000000000000000e+05
5.000000000000000000e+00,2.527000000000000000e+05
5.000000000000000000e+00,2.990000000000000000e+05
5.000000000000000000e+00,5.490000000000000000e+05
5.000000000000000000e+00,2.650000000000000000e+05
4.000000000000000000e+00,2.190000000000000000e+05
3.000000000000000000e+00,2.950000000000000000e+05
8.000000000000000000e+00,2.800000000000000000e+05
4.000000000000000000e+00,4.790000000000000000e+05
5.000000000000000000e+00,2.865000000000000000e+05
4.000000000000000000e+00,3.499000000000000000e+05
3.000000000000000000e+00,2.649990000000000000e+05
5.000000000000000000e+00,3.850000000000000000e+05
5.000000000000000000e+00,4.029000000000000000e+05
7.000000000000000000e+00,3.595000000000000000e+05
5.000000000000000000e+00,2.824000000000000000e+05
5.000000000000000000e+00,3.250000000000000000e+05
5.000000000000000000e+00,3.390000000000000000e+05
6.000000000000000000e+00,3.490000000000000000e+05
5.000000000000000000e+00,2.895000000000000000e+05
5.000000000000000000e+00,4.900000000000000000e+05
5.000000000000000000e+00,2.590000000000000000e+05
6.000000000000000000e+00,3.290000000000000000e+05
7.000000000000000000e+00,5.100000000000000000e+05
4.000000000000000000e+00,2.845000000000000000e+05
7.000000000000000000e+00,4.850000000000000000e+05
4.000000000000000000e+00,1.595000000000000000e+05
6.000000000000000000e+00,6.690000000000000000e+05
4.000000000000000000e+00,4.350000000000000000e+05
6.000000000000000000e+00,3.790000000000000000e+05
4.000000000000000000e+00,3.290000000000000000e+05
5.000000000000000000e+00,3.350000000000000000e+05
6.000000000000000000e+00,5.490000000000000000e+05
3.000000000000000000e+00,1.780000000000000000e+05
7.000000000000000000e+00,6.588000000000000000e+05
5.000000000000000000e+00,2.750000000000000000e+05
5.000000000000000000e+00,4.100000000000000000e+05
2.000000000000000000e+00,3.899000000000000000e+05
4.000000000000000000e+00,4.290000000000000000e+05
4.000000000000000000e+00,2.245000000000000000e+05
5.000000000000000000e+00,2.899000000000000000e+05
7.000000000000000000e+00,3.250000000000000000e+05
5.000000000000000000e+00,3.199000000000000000e+05
5.000000000000000000e+00,5.450000000000000000e+05
5.000000000000000000e+00,3.990000000000000000e+05
5.000000000000000000e+00,2.295000000000000000e+05
4.000000000000000000e+00,2.250000000000000000e+05
4.000000000000000000e+00,3.690000000000000000e+05
3.000000000000000000e+00,2.695000000000000000e+05
5.000000000000000000e+00,3.990000000000000000e+05
3.000000000000000000e+00,2.695000000000000000e+05
5.000000000000000000e+00,2.650000000000000000e+05
6.000000000000000000e+00,2.999000000000000000e+05
3.000000000000000000e+00,2.790000000000000000e+05
7.000000000000000000e+00,2.599000000000000000e+05
4.000000000000000000e+00,3.080000000000000000e+05
3.000000000000000000e+00,2.459990000000000000e+05
5.000000000000000000e+00,4.290000000000000000e+05
5.000000000000000000e+00,3.238880000000000000e+05
4.000000000000000000e+00,2.745000000000000000e+05
6.000000000000000000e+00,2.410000000000000000e+05
5.000000000000000000e+00,2.780000000000000000e+05
5.000000000000000000e+00,2.785000000000000000e+05
8.000000000000000000e+00,3.600000000000000000e+05
4.000000000000000000e+00,2.990000000000000000e+05
5.000000000000000000e+00,2.540000000000000000e+05
6.000000000000000000e+00,4.250000000000000000e+05
4.000000000000000000e+00,2.390000000000000000e+05
6.000000000000000000e+00,2.688000000000000000e+05
5.000000000000000000e+00,2.990000000000000000e+05
6.000000000000000000e+00,7.140000000000000000e+05
6.000000000000000000e+00,4.230000000000000000e+05
6.000000000000000000e+00,2.890000000000000000e+05
6.000000000000000000e+00,3.090000000000000000e+05
1.000000000000000000e+00,3.250000000000000000e+05
8.000000000000000000e+00,7.190000000000000000e+05
4.000000000000000000e+00,4.550000000000000000e+05
5.000000000000000000e+00,2.965000000000000000e+05
5.000000000000000000e+00,2.870000000000000000e+05
4.000000000000000000e+00,2.670000000000000000e+05
6.000000000000000000e+00,6.290000000000000000e+05
3.000000000000000000e+00,2.300000000000000000e+05
4.000000000000000000e+00,2.260000000000000000e+05
4.000000000000000000e+00,3.750000000000000000e+05
5.000000000000000000e+00,2.669000000000000000e+05
4.000000000000000000e+00,3.590000000000000000e+05
5.000000000000000000e+00,3.250000000000000000e+05
5.000000000000000000e+00,3.750000000000000000e+05
4.000000000000000000e+00,3.590000000000000000e+05
7.000000000000000000e+00,4.590000000000000000e+05
3.000000000000000000e+00,2.150000000000000000e+05
7.000000000000000000e+00,4.340000000000000000e+05
7.000000000000000000e+00,6.550000000000000000e+05
7.000000000000000000e+00,5.345000000000000000e+05
7.000000000000000000e+00,2.440000000000000000e+05
7.000000000000000000e+00,6.190000000000000000e+05
7.000000000000000000e+00,2.395000000000000000e+05
4.000000000000000000e+00,3.950000000000000000e+05
6.000000000000000000e+00,2.685000000000000000e+05
4.000000000000000000e+00,2.750000000000000000e+05
4.000000000000000000e+00,1.749000000000000000e+05
5.000000000000000000e+00,3.190000000000000000e+05
6.000000000000000000e+00,2.349000000000000000e+05
4.000000000000000000e+00,3.090000000000000000e+05
5.000000000000000000e+00,2.690000000000000000e+05
5.000000000000000000e+00,4.190000000000000000e+05
7.000000000000000000e+00,3.690000000000000000e+05
4.000000000000000000e+00,4.180000000000000000e+05
6.000000000000000000e+00,5.500000000000000000e+05
6.000000000000000000e+00,4.600000000000000000e+05
4.000000000000000000e+00,1.970000000000000000e+05
3.000000000000000000e+00,1.679000000000000000e+05
6.000000000000000000e+00,2.850000000000000000e+05
5.000000000000000000e+00,2.399000000000000000e+05
5.000000000000000000e+00,4.180000000000000000e+05
2.000000000000000000e+00,3.900000000000000000e+05
3.000000000000000000e+00,2.180000000000000000e+05
6.000000000000000000e+00,3.990000000000000000e+05
3.000000000000000000e+00,3.230000000000000000e+05
5.000000000000000000e+00,2.450000000000000000e+05
7.000000000000000000e+00,1.590000000000000000e+05
5.000000000000000000e+00,3.095000000000000000e+05
5.000000000000000000e+00,3.850000000000000000e+05
5.000000000000000000e+00,4.450000000000000000e+05
4.000000000000000000e+00,2.990000000000000000e+05
6.000000000000000000e+00,3.340000000000000000e+05
4.000000000000000000e+00,2.390000000000000000e+05
4.000000000000000000e+00,3.490000000000000000e+05
5.000000000000000000e+00,3.090000000000000000e+05
3.000000000000000000e+00,4.990000000000000000e+05
4.000000000000000000e+00,2.385000000000000000e+05
4.000000000000000000e+00,5.100000000000000000e+05
7.000000000000000000e+00,3.190000000000000000e+05
5.000000000000000000e+00,4.350000000000000000e+05
5.000000000000000000e+00,3.000000000000000000e+05
3.000000000000000000e+00,1.750000000000000000e+05
4.000000000000000000e+00,2.640000000000000000e+05
5.000000000000000000e+00,4.250000000000000000e+05
5.000000000000000000e+00,3.100000000000000000e+05
6.000000000000000000e+00,3.790000000000000000e+05
4.000000000000000000e+00,3.049000000000000000e+05
3.000000000000000000e+00,4.499000000000000000e+05
5.000000000000000000e+00,3.350000000000000000e+05
8.000000000000000000e+00,4.540000000000000000e+05
6.000000000000000000e+00,2.640000000000000000e+05
5.000000000000000000e+00,2.600000000000000000e+05
7.000000000000000000e+00,4.690000000000000000e+05
5.000000000000000000e+00,3.550000000000000000e+05
5.000000000000000000e+00,2.680000000000000000e+05
5.000000000000000000e+00,4.399000000000000000e+05
4.000000000000000000e+00,3.949000000000000000e+05
6.000000000000000000e+00,4.390000000000000000e+05
5.000000000000000000e+00,3.990000000000000000e+05
5.000000000000000000e+00,3.469000000000000000e+05
3.000000000000000000e+00,2.370000000000000000e+05
3.000000000000000000e+00,2.750000000000000000e+05
5.000000000000000000e+00,2.345000000000000000e+05
4.000000000000000000e+00,2.500000000000000000e+05
7.000000000000000000e+00,5.790000000000000000e+05
4.000000000000000000e+00,2.699000000000000000e+05
8.000000000000000000e+00,5.390000000000000000e+05
8.000000000000000000e+00,5.190000000000000000e+05
4.000000000000000000e+00,2.399000000000000000e+05
9.000000000000000000e+00,4.959000000000000000e+05
4.000000000000000000e+00,6.990000000000000000e+05
4.000000000000000000e+00,2.099000000000000000e+05
4.000000000000000000e+00,3.149000000000000000e+05
6.000000000000000000e+00,3.690000000000000000e+05
6.000000000000000000e+00,3.690000000000000000e+05
6.000000000000000000e+00,1.990000000000000000e+05
5.000000000000000000e+00,3.190000000000000000e+05
4.000000000000000000e+00,3.499000000000000000e+05
3.000000000000000000e+00,2.690000000000000000e+05
4.000000000000000000e+00,2.790000000000000000e+05
6.000000000000000000e+00,4.790000000000000000e+05
4.000000000000000000e+00,2.840000000000000000e+05
1.400000000000000000e+01,7.790000000000000000e+05
4.000000000000000000e+00,2.490000000000000000e+05
7.000000000000000000e+00,3.790000000000000000e+05
6.000000000000000000e+00,3.690000000000000000e+05
5.000000000000000000e+00,3.150000000000000000e+05
5.000000000000000000e+00,4.890000000000000000e+05
5.000000000000000000e+00,3.250000000000000000e+05
6.000000000000000000e+00,2.659000000000000000e+05
4.000000000000000000e+00,2.950000000000000000e+05
5.000000000000000000e+00,4.650000000000000000e+05
8.000000000000000000e+00,4.690000000000000000e+05
5.000000000000000000e+00,3.499000000000000000e+05
4.000000000000000000e+00,2.645000000000000000e+05
4.000000000000000000e+00,3.359000000000000000e+05
6.000000000000000000e+00,2.699000000000000000e+05
8.000000000000000000e+00,3.890000000000000000e+05
5.000000000000000000e+00,3.149000000000000000e+05
5.000000000000000000e+00,2.400000000000000000e+05
1.000000000000000000e+01,3.890000000000000000e+05
7.000000000000000000e+00,5.390000000000000000e+05
6.000000000000000000e+00,4.590000000000000000e+05
6.000000000000000000e+00,4.345000000000000000e+05
2.000000000000000000e+00,2.590000000000000000e+05
4.000000000000000000e+00,2.750000000000000000e+05
8.000000000000000000e+00,5.150000000000000000e+05
6.000000000000000000e+00,7.150000000000000000e+05
5.000000000000000000e+00,2.990000000000000000e+05
8.000000000000000000e+00,5.999000000000000000e+05
3.000000000000000000e+00,2.770000000000000000e+05
4.000000000000000000e+00,2.899000000000000000e+05
5.000000000000000000e+00,2.790000000000000000e+05
8.000000000000000000e+00,4.900000000000000000e+05
4.000000000000000000e+00,4.099000000000000000e+05
5.000000000000000000e+00,3.190000000000000000e+05
3.000000000000000000e+00,2.599000000000000000e+05
3.000000000000000000e+00,2.800000000000000000e+05
3.000000000000000000e+00,3.340000000000000000e+05
5.000000000000000000e+00,3.550000000000000000e+05
5.000000000000000000e+00,2.440000000000000000e+05
8.000000000000000000e+00,4.990000000000000000e+05
6.000000000000000000e+00,3.350000000000000000e+05
3.000000000000000000e+00,2.299000000000000000e+05
6.000000000000000000e+00,2.750000000000000000e+05
8.000000000000000000e+00,5.190000000000000000e+05
7.000000000000000000e+00,2.559000000000000000e+05
5.000000000000000000e+00,3.290000000000000000e+05
5.000000000000000000e+00,3.499000000000000000e+05
5.000000000000000000e+00,1.999000000000000000e+05
4.000000000000000000e+00,3.850000000000000000e+05
3.000000000000000000e+00,2.715000000000000000e+05
4.000000000000000000e+00,3.090000000000000000e+05
5.000000000000000000e+00,2.590000000000000000e+05
5.000000000000000000e+00,2.495000000000000000e+05
4.000000000000000000e+00,2.189000000000000000e+05
9.000000000000000000e+00,6.390000000000000000e+05
5.000000000000000000e+00,4.050000000000000000e+05
3.000000000000000000e+00,2.750000000000000000e+05
4.000000000000000000e+00,4.650000000000000000e+05
5.000000000000000000e+00,3.240000000000000000e+05
6.000000000000000000e+00,2.559000000000000000e+05
7.000000000000000000e+00,3.690000000000000000e+05
6.000000000000000000e+00,7.890000000000000000e+05
5.000000000000000000e+00,3.850000000000000000e+05
5.000000000000000000e+00,3.740000000000000000e+05
3.000000000000000000e+00,2.600000000000000000e+05
3.000000000000000000e+00,2.800000000000000000e+05
5.000000000000000000e+00,3.670000000000000000e+05
7.000000000000000000e+00,3.950000000000000000e+05
5.000000000000000000e+00,2.750000000000000000e+05
7.000000000000000000e+00,2.590000000000000000e+05
7.000000000000000000e+00,3.150000000000000000e+05
5.000000000000000000e+00,3.180000000000000000e+05
5.000000000000000000e+00,3.140000000000000000e+05
5.000000000000000000e+00,4.020000000000000000e+05
8.000000000000000000e+00,3.590000000000000000e+05
6.000000000000000000e+00,3.390000000000000000e+05
4.000000000000000000e+00,3.700000000000000000e+05
5.000000000000000000e+00,3.100000000000000000e+05
6.000000000000000000e+00,2.500000000000000000e+05
4.000000000000000000e+00,4.185000000000000000e+05
4.000000000000000000e+00,2.399000000000000000e+05
5.000000000000000000e+00,3.090000000000000000e+05
4.000000000000000000e+00,2.590000000000000000e+05
4.000000000000000000e+00,3.230000000000000000e+05
4.000000000000000000e+00,2.710000000000000000e+05
4.000000000000000000e+00,2.500000000000000000e+05
9.000000000000000000e+00,4.740000000000000000e+05
5.000000000000000000e+00,3.500000000000000000e+05
4.000000000000000000e+00,3.790000000000000000e+05
6.000000000000000000e+00,3.990000000000000000e+05
7.000000000000000000e+00,3.250000000000000000e+05
4.000000000000000000e+00,2.720000000000000000e+05
4.000000000000000000e+00,4.990000000000000000e+05
4.000000000000000000e+00,2.590000000000000000e+05
4.000000000000000000e+00,5.390000000000000000e+05
7.000000000000000000e+00,2.890000000000000000e+05
4.000000000000000000e+00,3.790000000000000000e+05
5.000000000000000000e+00,2.590000000000000000e+05
5.000000000000000000e+00,2.595000000000000000e+05
5.000000000000000000e+00,2.890000000000000000e+05
4.000000000000000000e+00,6.290000000000000000e+05
5.000000000000000000e+00,2.990000000000000000e+05
4.000000000000000000e+00,2.349000000000000000e+05
6.000000000000000000e+00,4.490000000000000000e+05
7.000000000000000000e+00,3.275000000000000000e+05
7.000000000000000000e+00,2.790000000000000000e+05
8.000000000000000000e+00,7.000000000000000000e+05
4.000000000000000000e+00,2.080000000000000000e+05
5.000000000000000000e+00,2.870000000000000000e+05
4.000000000000000000e+00,4.050000000000000000e+05
6.000000000000000000e+00,3.290000000000000000e+05
4.000000000000000000e+00,2.599000000000000000e+05
3.000000000000000000e+00,2.390000000000000000e+05
4.000000000000000000e+00,2.649000000000000000e+05
5.000000000000000000e+00,4.290000000000000000e+05
3.000000000000000000e+00,3.980000000000000000e+05
4.000000000000000000e+00,2.590000000000000000e+05
5.000000000000000000e+00,3.190000000000000000e+05
5.000000000000000000e+00,3.450000000000000000e+05
5.000000000000000000e+00,3.745000000000000000e+05
5.000000000000000000e+00,2.590000000000000000e+05
6.000000000000000000e+00,3.950000000000000000e+05
7.000000000000000000e+00,3.950000000000000000e+05
7.000000000000000000e+00,4.999000000000000000e+05
9.000000000000000000e+00,3.699000000000000000e+05
4.000000000000000000e+00,2.845000000000000000e+05
5.000000000000000000e+00,9.250000000000000000e+05
4.000000000000000000e+00,2.290000000000000000e+05
5.000000000000000000e+00,6.495000000000000000e+05
4.500000000000000000e+00,3.690000000000000000e+05
5.000000000000000000e+00,2.799000000000000000e+05
5.000000000000000000e+00,3.100000000000000000e+05
3.000000000000000000e+00,2.500000000000000000e+05
4.000000000000000000e+00,3.570000000000000000e+05
4.000000000000000000e+00,2.890000000000000000e+05
